time,temperature_2m,humidity,wind_speed_10m,precipitation
2023-04-09 07:00:00,2.7,97,6.0,0.0
2023-04-09 08:00:00,4.8,88,7.7,0.0
2023-04-09 09:00:00,6.9,78,8.5,0.0
2023-04-09 10:00:00,8.8,68,8.2,0.0
2023-04-09 11:00:00,10.3,58,8.1,0.0
2023-04-09 12:00:00,11.6,51,8.3,0.0
2023-04-09 13:00:00,11.2,54,8.5,0.0
2023-04-09 14:00:00,11.6,53,9.4,0.0
2023-04-09 15:00:00,11.7,53,10.0,0.0
2023-04-09 16:00:00,11.7,52,10.1,0.0
2023-04-09 17:00:00,11.6,50,10.0,0.0
2023-04-09 18:00:00,10.5,59,7.0,0.0
2023-04-09 19:00:00,6.8,73,7.8,0.0
2023-04-09 20:00:00,5.2,77,7.4,0.0
2023-04-09 21:00:00,3.9,81,8.1,0.0
2023-04-09 22:00:00,3.4,81,7.7,0.0
2023-04-09 23:00:00,2.5,84,7.9,0.0
2023-04-10 00:00:00,1.6,87,7.7,0.0
2023-04-10 01:00:00,2.6,86,7.1,0.0
2023-04-10 02:00:00,1.0,91,7.2,0.0
2023-04-10 03:00:00,1.6,91,5.4,0.0
2023-04-10 04:00:00,2.4,93,3.3,0.0
2023-04-10 05:00:00,2.0,96,2.3,0.0
2023-04-10 06:00:00,2.0,98,4.6,0.0
2023-04-10 07:00:00,2.6,94,4.6,0.0
2023-04-10 08:00:00,5.3,82,4.5,0.0
2023-04-10 09:00:00,7.8,73,3.9,0.0
2023-04-10 10:00:00,9.9,69,2.6,0.0
2023-04-10 11:00:00,11.9,65,2.3,0.0
2023-04-10 12:00:00,13.5,57,1.1,0.0
2023-04-10 13:00:00,14.2,48,3.2,0.0
2023-04-10 14:00:00,15.4,46,3.2,0.0
2023-04-10 15:00:00,15.9,45,4.1,0.0
2023-04-10 16:00:00,15.6,49,5.9,0.0
2023-04-10 17:00:00,15.4,51,5.6,0.0
2023-04-10 18:00:00,13.9,61,5.0,0.0
2023-04-10 19:00:00,11.5,67,5.7,0.0
2023-04-10 20:00:00,10.9,68,6.9,0.0
2023-04-10 21:00:00,10.8,64,8.1,0.0
2023-04-10 22:00:00,11.7,56,12.0,0.0
2023-04-10 23:00:00,11.8,51,10.5,0.0
2023-04-11 00:00:00,10.5,57,6.2,0.0
2023-04-11 01:00:00,9.4,71,9.6,0.0
2023-04-11 02:00:00,9.8,66,4.9,0.0
2023-04-11 03:00:00,10.1,65,7.3,0.4
2023-04-11 04:00:00,11.7,59,13.2,0.3
2023-04-11 05:00:00,10.3,79,18.9,0.8
2023-04-11 06:00:00,9.7,88,13.9,1.5
2023-04-11 07:00:00,9.8,87,13.7,0.9
2023-04-11 08:00:00,9.5,87,17.6,0.4
2023-04-11 09:00:00,9.5,83,14.1,0.3
2023-04-11 10:00:00,9.5,75,13.1,0.0
2023-04-11 11:00:00,9.9,72,12.1,0.0
2023-04-11 12:00:00,9.6,74,13.0,0.1
2023-04-11 13:00:00,8.7,82,11.4,0.1
2023-04-11 14:00:00,9.2,78,10.8,0.1
2023-04-11 15:00:00,9.9,75,10.9,0.1
2023-04-11 16:00:00,10.0,72,10.9,0.1
2023-04-11 17:00:00,10.1,71,9.2,0.0
2023-04-11 18:00:00,9.4,79,8.8,0.0
2023-04-11 19:00:00,8.0,86,5.1,0.0
2023-04-11 20:00:00,7.4,87,4.5,0.0
2023-04-11 21:00:00,7.0,89,4.2,0.0
2023-04-11 22:00:00,6.5,91,4.6,0.1
2023-04-11 23:00:00,6.7,91,3.8,0.4
2023-04-12 00:00:00,6.9,91,5.2,0.4
2023-04-12 01:00:00,7.2,87,5.9,0.3
2023-04-12 02:00:00,7.3,88,6.1,0.6
2023-04-12 03:00:00,6.9,90,5.3,0.2
2023-04-12 04:00:00,6.7,91,4.1,0.2
2023-04-12 05:00:00,6.3,91,4.2,0.0
2023-04-12 06:00:00,6.4,92,5.1,0.1
2023-04-12 07:00:00,6.9,91,5.4,0.4
2023-04-12 08:00:00,7.5,91,5.9,0.3
2023-04-12 09:00:00,9.0,87,8.7,0.1
2023-04-12 10:00:00,11.2,79,2.9,0.0
2023-04-12 11:00:00,12.3,71,7.2,0.0
2023-04-12 12:00:00,13.1,77,3.4,1.0
2023-04-12 13:00:00,13.8,63,14.4,0.0
2023-04-12 14:00:00,13.1,68,13.6,0.2
2023-04-12 15:00:00,12.9,72,13.8,0.2
2023-04-12 16:00:00,12.3,74,11.2,0.0
2023-04-12 17:00:00,11.0,85,7.9,1.0
2023-04-12 18:00:00,10.6,87,7.8,0.6
2023-04-12 19:00:00,10.0,88,15.1,0.7
2023-04-12 20:00:00,10.0,82,17.7,0.2
2023-04-12 21:00:00,9.0,83,16.2,0.2
2023-04-12 22:00:00,8.4,84,22.1,0.1
2023-04-12 23:00:00,7.7,86,15.0,0.2
2023-04-13 00:00:00,7.2,87,12.9,0.2
2023-04-13 01:00:00,6.2,83,12.7,0.6
2023-04-13 02:00:00,6.3,79,11.5,0.0
2023-04-13 03:00:00,5.8,79,10.9,0.1
2023-04-13 04:00:00,4.9,82,8.7,0.0
2023-04-13 05:00:00,3.8,84,7.6,0.0
2023-04-13 06:00:00,3.4,84,8.5,0.0
2023-04-13 07:00:00,4.6,80,12.2,0.0
2023-04-13 08:00:00,5.5,75,13.5,0.0
2023-04-13 09:00:00,6.3,69,14.4,0.1
2023-04-13 10:00:00,6.7,68,10.6,0.0
2023-04-13 11:00:00,6.9,68,9.7,0.3
2023-04-13 12:00:00,5.3,80,12.4,1.5
2023-04-13 13:00:00,5.4,79,7.7,1.2
2023-04-13 14:00:00,7.3,74,6.4,0.0
2023-04-13 15:00:00,7.8,72,5.8,0.1
2023-04-13 16:00:00,5.9,82,7.4,2.3
2023-04-13 17:00:00,6.5,80,8.2,0.2
2023-04-13 18:00:00,5.5,84,8.7,2.6
2023-04-13 19:00:00,4.9,86,6.6,0.7
2023-04-13 20:00:00,4.0,84,5.2,1.1
2023-04-13 21:00:00,2.4,87,3.9,2.9
2023-04-13 22:00:00,2.2,84,7.2,2.9
2023-04-13 23:00:00,2.4,88,7.8,0.4
2023-04-14 00:00:00,1.8,91,6.1,0.0
2023-04-14 01:00:00,2.9,85,6.6,0.1
2023-04-14 02:00:00,2.1,90,6.3,0.5
2023-04-14 03:00:00,1.6,91,5.8,0.0
2023-04-14 04:00:00,1.5,92,5.4,0.0
2023-04-14 05:00:00,0.8,93,5.3,0.0
2023-04-14 06:00:00,0.9,93,5.4,0.0
2023-04-14 07:00:00,3.0,91,6.2,0.0
2023-04-14 08:00:00,4.3,85,6.5,0.0
2023-04-14 09:00:00,5.7,80,8.3,0.0
2023-04-14 10:00:00,6.9,73,8.7,0.0
2023-04-14 11:00:00,7.9,65,6.8,0.1
2023-04-14 12:00:00,9.1,59,5.9,0.1
2023-04-14 13:00:00,10.0,51,4.5,0.1
2023-04-14 14:00:00,10.7,49,3.6,0.0
2023-04-14 15:00:00,10.9,48,2.3,0.0
2023-04-14 16:00:00,11.0,47,2.5,0.0
2023-04-14 17:00:00,10.8,45,1.8,0.0
2023-04-14 18:00:00,10.1,58,2.2,0.0
2023-04-14 19:00:00,9.2,50,5.0,0.0
2023-04-14 20:00:00,9.1,48,4.7,0.0
2023-04-14 21:00:00,3.7,75,7.2,0.0
2023-04-14 22:00:00,6.0,65,5.4,0.0
2023-04-14 23:00:00,5.2,70,1.3,0.0
2023-04-15 00:00:00,4.6,74,2.6,0.0
2023-04-15 01:00:00,3.1,84,6.1,0.0
2023-04-15 02:00:00,4.2,81,5.4,0.0
2023-04-15 03:00:00,2.2,90,5.5,0.0
2023-04-15 04:00:00,3.2,89,4.7,0.0
2023-04-15 05:00:00,4.3,83,3.9,0.0
2023-04-15 06:00:00,4.4,85,3.3,0.0
2023-04-15 07:00:00,5.2,82,3.4,0.0
2023-04-15 08:00:00,6.0,80,4.7,0.1
2023-04-15 09:00:00,7.5,77,3.9,0.1
2023-04-15 10:00:00,8.5,71,4.8,0.0
2023-04-15 11:00:00,8.6,70,4.6,0.0
2023-04-15 12:00:00,8.5,71,5.1,0.0
2023-04-15 13:00:00,8.3,73,4.3,0.1
2023-04-15 14:00:00,8.0,75,7.6,0.1
2023-04-15 15:00:00,7.7,78,10.0,0.1
2023-04-15 16:00:00,7.9,77,10.4,0.1
2023-04-15 17:00:00,7.7,82,9.0,0.4
2023-04-15 18:00:00,7.2,87,9.2,0.2
2023-04-15 19:00:00,6.7,89,9.7,0.2
2023-04-15 20:00:00,5.8,92,10.8,1.0
2023-04-15 21:00:00,5.5,88,10.8,0.8
2023-04-15 22:00:00,5.4,90,8.9,0.6
2023-04-15 23:00:00,5.4,92,9.2,0.8
2023-04-16 00:00:00,5.6,90,10.0,1.1
2023-04-16 01:00:00,6.0,89,9.7,1.1
2023-04-16 02:00:00,6.2,91,8.7,0.8
2023-04-16 03:00:00,6.2,92,6.9,1.1
2023-04-16 04:00:00,6.3,91,7.6,1.6
2023-04-16 05:00:00,6.2,90,9.7,1.7
2023-04-16 06:00:00,6.0,91,10.8,1.4
2023-04-16 07:00:00,6.0,90,10.2,1.1
2023-04-16 08:00:00,6.1,91,9.2,1.3
2023-04-16 09:00:00,6.3,91,10.4,1.4
2023-04-16 10:00:00,6.5,92,11.3,1.5
2023-04-16 11:00:00,6.9,91,10.2,1.3
2023-04-16 12:00:00,7.2,91,9.9,1.1
2023-04-16 13:00:00,7.3,85,7.1,1.0
2023-04-16 14:00:00,7.4,87,6.8,0.7
2023-04-16 15:00:00,7.6,87,7.2,0.5
2023-04-16 16:00:00,7.5,87,7.0,0.2
2023-04-16 17:00:00,7.6,89,7.1,0.3
2023-04-16 18:00:00,7.1,93,7.4,0.3
2023-04-16 19:00:00,6.8,93,6.3,0.6
2023-04-16 20:00:00,6.6,93,5.4,1.0
2023-04-16 21:00:00,6.4,94,5.3,0.8
2023-04-16 22:00:00,6.3,95,4.9,0.2
2023-04-16 23:00:00,6.2,96,3.9,0.4
2023-04-17 00:00:00,6.2,95,3.7,0.6
2023-04-17 01:00:00,6.3,95,3.9,0.3
2023-04-17 02:00:00,6.5,94,4.7,0.4
2023-04-17 03:00:00,6.4,95,3.8,0.4
2023-04-17 04:00:00,6.3,95,3.8,0.2
2023-04-17 05:00:00,6.2,96,4.3,0.1
2023-04-17 06:00:00,6.1,97,4.2,0.3
2023-04-17 07:00:00,6.4,95,3.5,0.3
2023-04-17 08:00:00,7.0,92,6.6,0.0
2023-04-17 09:00:00,8.2,86,7.6,0.1
2023-04-17 10:00:00,9.8,78,9.0,0.1
2023-04-17 11:00:00,10.3,72,10.3,0.1
2023-04-17 12:00:00,10.8,70,11.5,0.3
2023-04-17 13:00:00,11.5,60,13.2,0.1
2023-04-17 14:00:00,12.4,54,14.7,0.1
2023-04-17 15:00:00,12.3,63,13.2,0.3
2023-04-17 16:00:00,12.3,60,14.7,0.0
2023-04-17 17:00:00,11.9,59,14.7,0.0
2023-04-17 18:00:00,11.0,64,10.9,0.0
2023-04-17 19:00:00,9.3,71,7.9,0.1
2023-04-17 20:00:00,7.5,83,7.5,0.0
2023-04-17 21:00:00,6.8,87,7.4,0.1
2023-04-17 22:00:00,6.4,90,7.4,0.0
2023-04-17 23:00:00,5.6,92,7.2,0.0
2023-04-18 00:00:00,5.0,94,7.7,0.0
2023-04-18 01:00:00,5.4,94,8.9,0.0
2023-04-18 02:00:00,6.2,94,8.7,0.0
2023-04-18 03:00:00,6.9,92,9.9,0.0
2023-04-18 04:00:00,7.0,92,9.4,0.0
2023-04-18 05:00:00,6.9,92,8.4,0.0
2023-04-18 06:00:00,6.9,91,8.7,0.0
2023-04-18 07:00:00,7.3,90,10.7,0.0
2023-04-18 08:00:00,8.1,84,11.3,0.0
2023-04-18 09:00:00,8.8,80,11.1,0.1
2023-04-18 10:00:00,9.7,75,9.7,0.1
2023-04-18 11:00:00,10.7,70,9.5,0.0
2023-04-18 12:00:00,11.8,66,9.0,0.0
2023-04-18 13:00:00,11.9,67,11.1,0.0
2023-04-18 14:00:00,13.4,62,10.9,0.0
2023-04-18 15:00:00,14.4,57,11.2,0.0
2023-04-18 16:00:00,14.5,56,13.5,0.0
2023-04-18 17:00:00,14.4,54,13.7,0.0
2023-04-18 18:00:00,13.2,62,13.3,0.0
2023-04-18 19:00:00,11.4,68,13.0,0.0
2023-04-18 20:00:00,9.6,75,12.0,0.0
2023-04-18 21:00:00,8.7,80,10.0,0.0
2023-04-18 22:00:00,7.7,84,8.9,0.0
2023-04-18 23:00:00,6.9,88,8.4,0.0
2023-04-19 00:00:00,6.0,91,6.7,0.0
2023-04-19 01:00:00,5.3,94,8.7,0.0
2023-04-19 02:00:00,5.2,94,5.5,0.0
2023-04-19 03:00:00,4.4,95,5.6,0.0
2023-04-19 04:00:00,4.8,96,4.7,0.0
2023-04-19 05:00:00,5.9,95,3.8,0.0
2023-04-19 06:00:00,6.9,92,4.0,0.0
2023-04-19 07:00:00,7.7,89,5.9,0.0
2023-04-19 08:00:00,8.4,88,7.4,0.1
2023-04-19 09:00:00,8.8,85,6.4,0.1
2023-04-19 10:00:00,9.6,81,6.4,0.2
2023-04-19 11:00:00,10.5,77,5.9,0.3
2023-04-19 12:00:00,11.5,72,6.8,0.1
2023-04-19 13:00:00,11.0,72,9.0,0.0
2023-04-19 14:00:00,11.6,68,7.6,0.0
2023-04-19 15:00:00,12.0,65,7.1,0.0
2023-04-19 16:00:00,12.2,62,5.9,0.0
2023-04-19 17:00:00,12.0,62,5.3,0.0
2023-04-19 18:00:00,11.7,65,5.4,0.0
2023-04-19 19:00:00,10.2,71,14.1,0.0
2023-04-19 20:00:00,8.5,81,16.6,0.2
2023-04-19 21:00:00,7.5,82,16.8,0.3
2023-04-19 22:00:00,6.6,87,14.5,0.9
2023-04-19 23:00:00,6.4,88,11.2,0.8
2023-04-20 00:00:00,6.2,89,11.2,0.9
2023-04-20 01:00:00,5.3,85,9.4,0.7
2023-04-20 02:00:00,5.0,88,9.4,0.4
2023-04-20 03:00:00,4.8,90,8.5,0.3
2023-04-20 04:00:00,4.8,90,8.2,0.6
2023-04-20 05:00:00,4.4,91,7.2,0.5
2023-04-20 06:00:00,4.2,93,8.7,1.0
2023-04-20 07:00:00,4.3,92,11.2,0.4
2023-04-20 08:00:00,4.3,91,10.4,1.2
2023-04-20 09:00:00,3.6,95,7.3,1.8
2023-04-20 10:00:00,2.7,99,3.6,3.7
2023-04-20 11:00:00,3.4,95,4.1,1.5
2023-04-20 12:00:00,4.6,92,5.9,0.7
2023-04-20 13:00:00,5.6,85,8.4,0.2
2023-04-20 14:00:00,6.6,80,8.1,0.3
2023-04-20 15:00:00,6.7,81,4.9,0.8
2023-04-20 16:00:00,6.5,83,4.1,0.9
2023-04-20 17:00:00,6.5,83,2.7,0.7
2023-04-20 18:00:00,6.0,88,4.7,1.1
2023-04-20 19:00:00,5.4,89,4.1,0.8
2023-04-20 20:00:00,4.2,95,3.7,0.0
2023-04-20 21:00:00,3.5,97,3.8,0.0
2023-04-20 22:00:00,2.8,98,3.8,0.0
2023-04-20 23:00:00,1.8,99,4.9,0.0
2023-04-21 00:00:00,1.2,100,5.1,0.0
2023-04-21 01:00:00,2.9,100,5.2,0.0
2023-04-21 02:00:00,2.1,100,4.2,0.0
2023-04-21 03:00:00,2.6,100,3.6,0.0
2023-04-21 04:00:00,2.7,100,2.8,0.0
2023-04-21 05:00:00,2.7,100,2.2,0.0
2023-04-21 06:00:00,2.9,99,4.1,0.1
2023-04-21 07:00:00,4.0,93,4.4,0.0
2023-04-21 08:00:00,5.6,91,5.9,0.0
2023-04-21 09:00:00,8.0,79,6.5,0.0
2023-04-21 10:00:00,10.0,78,6.0,0.0
2023-04-21 11:00:00,12.2,75,7.2,0.0
2023-04-21 12:00:00,14.3,69,7.9,0.0
2023-04-21 13:00:00,12.9,68,5.7,0.0
2023-04-21 14:00:00,13.0,68,6.3,0.0
2023-04-21 15:00:00,13.3,67,6.0,0.0
2023-04-21 16:00:00,13.8,68,8.0,0.0
2023-04-21 17:00:00,13.1,67,7.7,0.0
2023-04-21 18:00:00,12.6,73,1.1,0.0
2023-04-21 19:00:00,11.1,79,2.5,0.0
2023-04-21 20:00:00,10.4,78,4.1,0.0
2023-04-21 21:00:00,7.8,90,6.4,0.0
2023-04-21 22:00:00,7.4,92,6.8,0.0
2023-04-21 23:00:00,8.1,89,5.2,0.0
2023-04-22 00:00:00,6.5,95,5.8,0.0
2023-04-22 01:00:00,6.9,94,5.2,0.0
2023-04-22 02:00:00,5.1,94,6.4,0.0
2023-04-22 03:00:00,6.6,87,2.3,0.0
2023-04-22 04:00:00,6.3,88,1.1,0.0
2023-04-22 05:00:00,5.9,91,0.7,0.0
2023-04-22 06:00:00,4.3,96,2.2,0.0
2023-04-22 07:00:00,5.5,97,1.8,0.0
2023-04-22 08:00:00,8.8,87,1.5,0.0
2023-04-22 09:00:00,11.3,76,1.1,0.0
2023-04-22 10:00:00,13.3,70,1.8,0.0
2023-04-22 11:00:00,14.8,64,5.1,0.0
2023-04-22 12:00:00,16.4,59,2.6,0.0
2023-04-22 13:00:00,17.6,53,4.7,0.0
2023-04-22 14:00:00,19.1,48,10.1,0.0
2023-04-22 15:00:00,18.0,52,17.4,0.0
2023-04-22 16:00:00,15.9,63,14.4,0.0
2023-04-22 17:00:00,14.7,71,5.8,0.0
2023-04-22 18:00:00,14.2,79,3.1,0.0
2023-04-22 19:00:00,12.3,86,4.3,0.0
2023-04-22 20:00:00,11.9,88,4.5,0.1
2023-04-22 21:00:00,10.7,91,6.9,0.0
2023-04-22 22:00:00,10.3,92,3.1,0.0
2023-04-22 23:00:00,9.8,93,5.4,0.1
2023-04-23 00:00:00,10.8,91,7.1,1.0
2023-04-23 01:00:00,9.9,92,6.8,0.6
2023-04-23 02:00:00,10.5,93,3.4,0.5
2023-04-23 03:00:00,10.2,93,4.0,0.9
2023-04-23 04:00:00,10.1,94,3.4,0.7
2023-04-23 05:00:00,9.9,94,3.9,0.4
2023-04-23 06:00:00,9.7,94,3.1,0.2
2023-04-23 07:00:00,10.5,94,1.1,0.1
2023-04-23 08:00:00,11.5,88,2.3,0.0
2023-04-23 09:00:00,12.3,83,1.8,0.0
2023-04-23 10:00:00,13.7,75,0.4,0.0
2023-04-23 11:00:00,15.6,65,0.5,0.0
2023-04-23 12:00:00,16.6,64,1.1,0.0
2023-04-23 13:00:00,15.8,62,0.4,0.0
2023-04-23 14:00:00,17.1,60,1.6,0.0
2023-04-23 15:00:00,17.6,58,7.8,0.0
2023-04-23 16:00:00,15.1,71,13.1,0.3
2023-04-23 17:00:00,15.6,70,9.7,0.0
2023-04-23 18:00:00,14.9,73,8.2,0.0
2023-04-23 19:00:00,12.7,80,10.7,1.1
2023-04-23 20:00:00,11.9,87,6.4,1.5
2023-04-23 21:00:00,11.0,82,14.5,2.3
2023-04-23 22:00:00,10.6,80,10.0,0.4
2023-04-23 23:00:00,10.3,79,11.0,0.0
2023-04-24 00:00:00,9.6,82,11.5,0.0
2023-04-24 01:00:00,9.0,86,11.7,0.0
2023-04-24 02:00:00,9.2,85,10.0,0.1
2023-04-24 03:00:00,9.4,84,9.4,0.2
2023-04-24 04:00:00,9.5,81,12.0,0.0
2023-04-24 05:00:00,9.0,84,9.7,0.9
2023-04-24 06:00:00,9.0,83,14.0,0.5
2023-04-24 07:00:00,8.9,84,18.3,0.1
2023-04-24 08:00:00,9.8,84,15.3,0.1
2023-04-24 09:00:00,10.1,79,15.2,0.1
2023-04-24 10:00:00,10.0,76,15.9,0.2
2023-04-24 11:00:00,10.7,70,15.1,0.1
2023-04-24 12:00:00,11.6,65,14.4,0.1
2023-04-24 13:00:00,11.3,59,16.2,0.1
2023-04-24 14:00:00,11.9,58,15.9,0.0
2023-04-24 15:00:00,12.1,57,14.4,0.0
2023-04-24 16:00:00,11.6,58,16.1,0.1
2023-04-24 17:00:00,11.4,56,14.3,0.1
2023-04-24 18:00:00,10.6,62,10.7,0.0
2023-04-24 19:00:00,9.3,68,6.9,0.0
2023-04-24 20:00:00,7.9,75,5.9,0.0
2023-04-24 21:00:00,6.2,83,4.0,0.0
2023-04-24 22:00:00,6.1,89,6.5,0.5
2023-04-24 23:00:00,5.9,91,5.9,0.1
2023-04-25 00:00:00,5.0,90,5.8,0.0
2023-04-25 01:00:00,6.3,89,5.8,0.1
2023-04-25 02:00:00,5.6,88,7.6,0.2
2023-04-25 03:00:00,5.9,89,7.2,0.2
2023-04-25 04:00:00,5.0,92,4.4,0.1
2023-04-25 05:00:00,4.1,93,5.9,0.0
2023-04-25 06:00:00,5.1,91,4.5,0.1
2023-04-25 07:00:00,6.9,86,8.0,0.2
2023-04-25 08:00:00,6.9,84,14.7,0.4
2023-04-25 09:00:00,6.4,87,14.7,0.8
2023-04-25 10:00:00,6.2,89,10.2,1.3
2023-04-25 11:00:00,7.3,84,11.9,0.5
2023-04-25 12:00:00,7.6,86,11.3,0.2
2023-04-25 13:00:00,9.3,69,13.7,0.1
2023-04-25 14:00:00,8.4,72,10.3,0.1
2023-04-25 15:00:00,10.1,71,10.2,0.1
2023-04-25 16:00:00,9.6,69,10.2,0.2
2023-04-25 17:00:00,8.1,79,9.4,1.8
2023-04-25 18:00:00,8.5,77,9.2,0.9
2023-04-25 19:00:00,7.2,82,8.9,0.5
2023-04-25 20:00:00,5.9,91,6.3,0.7
2023-04-25 21:00:00,5.8,91,7.4,0.5
2023-04-25 22:00:00,5.3,90,6.1,0.0
2023-04-25 23:00:00,4.5,92,4.8,0.0
2023-04-26 00:00:00,4.9,92,5.0,0.0
2023-04-26 01:00:00,4.9,92,5.9,0.0
2023-04-26 02:00:00,4.1,91,5.9,0.0
2023-04-26 03:00:00,5.5,85,4.1,0.2
2023-04-26 04:00:00,5.1,87,2.0,0.1
2023-04-26 05:00:00,4.6,91,2.2,0.0
2023-04-26 06:00:00,3.2,98,4.6,0.0
2023-04-26 07:00:00,5.0,95,3.5,0.0
2023-04-26 08:00:00,6.5,91,3.7,0.0
2023-04-26 09:00:00,8.2,82,3.7,0.0
2023-04-26 10:00:00,9.7,74,3.8,0.0
2023-04-26 11:00:00,11.0,62,1.8,0.0
2023-04-26 12:00:00,11.3,59,5.4,0.0
2023-04-26 13:00:00,11.6,60,3.6,0.0
2023-04-26 14:00:00,12.8,55,5.6,0.0
2023-04-26 15:00:00,13.2,51,4.8,0.0
2023-04-26 16:00:00,13.2,50,2.9,0.0
2023-04-26 17:00:00,13.2,50,1.4,0.0
2023-04-26 18:00:00,12.9,53,1.6,0.0
2023-04-26 19:00:00,12.5,51,1.5,0.0
2023-04-26 20:00:00,11.4,58,4.0,0.0
2023-04-26 21:00:00,9.8,76,4.7,0.0
2023-04-26 22:00:00,9.3,76,2.8,0.0
2023-04-26 23:00:00,9.1,78,3.6,0.0
2023-04-27 00:00:00,9.0,79,2.9,0.0
2023-04-27 01:00:00,8.1,83,5.2,0.0
2023-04-27 02:00:00,8.4,84,4.5,0.2
2023-04-27 03:00:00,8.1,85,5.3,0.0
2023-04-27 04:00:00,8.6,85,4.2,0.1
2023-04-27 05:00:00,8.4,88,3.9,0.4
2023-04-27 06:00:00,8.2,88,3.7,0.1
2023-04-27 07:00:00,8.8,89,4.3,0.0
2023-04-27 08:00:00,10.1,89,2.6,0.0
2023-04-27 09:00:00,11.9,77,4.3,0.0
2023-04-27 10:00:00,13.5,68,2.8,0.0
2023-04-27 11:00:00,14.5,62,1.4,0.0
2023-04-27 12:00:00,15.3,60,1.8,0.0
2023-04-27 13:00:00,15.2,60,2.9,0.0
2023-04-27 14:00:00,16.4,56,2.2,0.0
2023-04-27 15:00:00,16.8,54,3.1,0.0
2023-04-27 16:00:00,16.8,54,3.1,0.0
2023-04-27 17:00:00,16.6,55,3.1,0.0
2023-04-27 18:00:00,15.9,63,3.9,0.0
2023-04-27 19:00:00,13.0,78,7.3,0.0
2023-04-27 20:00:00,12.9,66,6.2,0.0
2023-04-27 21:00:00,10.4,80,6.6,0.0
2023-04-27 22:00:00,9.8,84,5.9,0.0
2023-04-27 23:00:00,9.5,86,5.0,0.0
2023-04-28 00:00:00,9.2,87,4.7,0.0
2023-04-28 01:00:00,7.4,93,5.5,0.0
2023-04-28 02:00:00,9.5,83,6.5,0.0
2023-04-28 03:00:00,10.3,82,4.8,0.6
2023-04-28 04:00:00,10.0,90,5.7,2.1
2023-04-28 05:00:00,10.0,91,6.6,2.3
2023-04-28 06:00:00,10.3,89,6.4,3.1
2023-04-28 07:00:00,10.3,89,8.3,2.7
2023-04-28 08:00:00,10.6,88,6.9,2.1
2023-04-28 09:00:00,11.2,87,6.4,0.6
2023-04-28 10:00:00,11.7,88,4.3,1.3
2023-04-28 11:00:00,12.0,89,7.4,1.6
2023-04-28 12:00:00,13.3,86,8.0,1.2
2023-04-28 13:00:00,14.1,86,6.6,1.8
2023-04-28 14:00:00,15.6,82,9.7,1.9
2023-04-28 15:00:00,16.8,79,10.2,0.0
2023-04-28 16:00:00,17.2,75,10.4,0.0
2023-04-28 17:00:00,15.9,79,13.2,0.7
2023-04-28 18:00:00,14.8,86,9.4,1.1
2023-04-28 19:00:00,13.6,93,6.5,0.8
2023-04-28 20:00:00,13.0,94,7.8,1.0
2023-04-28 21:00:00,13.0,93,7.4,0.3
2023-04-28 22:00:00,12.8,93,8.9,0.1
2023-04-28 23:00:00,12.8,91,10.6,0.0
2023-04-29 00:00:00,12.4,92,9.2,0.0
2023-04-29 01:00:00,12.7,91,10.4,0.2
2023-04-29 02:00:00,12.5,91,9.5,0.0
2023-04-29 03:00:00,12.1,92,7.3,0.0
2023-04-29 04:00:00,11.5,93,5.4,0.0
2023-04-29 05:00:00,11.7,93,5.2,0.0
2023-04-29 06:00:00,11.5,94,4.1,0.6
2023-04-29 07:00:00,12.5,91,7.9,0.8
2023-04-29 08:00:00,13.9,87,3.7,0.0
2023-04-29 09:00:00,15.2,85,6.1,0.2
2023-04-29 10:00:00,16.1,82,4.8,0.1
2023-04-29 11:00:00,16.6,77,4.3,0.1
2023-04-29 12:00:00,17.5,73,4.0,0.0
2023-04-29 13:00:00,19.0,63,6.1,0.0
2023-04-29 14:00:00,19.2,60,6.5,0.1
2023-04-29 15:00:00,19.5,58,7.4,0.0
2023-04-29 16:00:00,19.1,54,8.8,0.0
2023-04-29 17:00:00,18.4,55,8.0,0.0
2023-04-29 18:00:00,17.7,62,6.7,0.0
2023-04-29 19:00:00,15.1,73,6.1,0.2
2023-04-29 20:00:00,13.0,76,5.5,0.0
2023-04-29 21:00:00,12.7,75,4.1,0.0
2023-04-29 22:00:00,12.8,76,12.0,0.0
2023-04-29 23:00:00,11.1,85,12.0,0.0
2023-04-30 00:00:00,10.6,83,9.2,0.0
2023-04-30 01:00:00,10.6,83,9.3,0.0
2023-04-30 02:00:00,10.7,83,9.5,0.0
2023-04-30 03:00:00,10.4,84,7.9,0.0
2023-04-30 04:00:00,10.1,85,8.4,0.0
2023-04-30 05:00:00,9.4,89,8.0,0.0
2023-04-30 06:00:00,8.9,91,9.8,0.0
2023-04-30 07:00:00,10.3,87,12.5,0.0
2023-04-30 08:00:00,11.7,82,15.4,0.0
2023-04-30 09:00:00,12.9,77,16.3,0.0
2023-04-30 10:00:00,13.7,74,17.2,0.1
2023-04-30 11:00:00,14.4,70,15.8,0.1
2023-04-30 12:00:00,15.3,65,15.1,0.0
2023-04-30 13:00:00,15.1,66,14.8,0.0
2023-04-30 14:00:00,16.5,59,15.1,0.0
2023-04-30 15:00:00,16.3,57,14.0,0.0
2023-04-30 16:00:00,16.4,56,11.0,0.0
2023-04-30 17:00:00,15.8,60,11.4,0.0
2023-04-30 18:00:00,14.7,64,8.4,0.0
2023-04-30 19:00:00,14.1,66,6.9,0.0
